Cliente;Grupo_de_Cliente;Country;Proyecto;Producto;SearchName;ProductLine;BusinessUnit;ProductGroupId;Grupo_de_Producto;LINENUM;SALESQTY;SALESPRICE;SALESUNIT;Unidad_Monetaria;Monto;DATE;Sede_de_la_empresa_a_la_que_se_le_pidio_el_producto
C011563;Cliente;USA;PJ-22-2917;26642;Prueba_de_carga;INSTPARTS;PosVenta;INS-SRV;SERVICIOS;4;-1;4500;SRV;USD;-4500;7/03/2023__15:49:53;Sede1
C012012;Cliente;USA;PJ-22-1290;18124;Instalacióndegenerad;INSTPARTS;PosVenta;INS-SRV;SERVICIOS;4;1;0;SRV;USD;0;17/05/2022__17:38:10;Sede1
C8624;Cliente;USA;PJ-21-0785;11734;InstaGene60KW;INSTPARTS;PosVenta;INS-SRV;SERVICIOS;8;1;1250;SRV;USD;1250;18/09/2021__13:17:48;Sede1
C010439;Cliente;NULL;NULL;14233;SENSOR;RMELEC;Manufactura;RM-ELEC;ROW_MATERIALS;3;1;15;pcs;USD;15;20/10/2021__17:13:55;Sede1
C1758;Cliente;USA;NULL;12284;DSE;RMETRNC;Manufactura;RM-ETRONIC;ROW_MATERIALS;1;2;225;pcs;USD;450;20/09/2022__17:30:02;Sede1
C010439;Cliente;NULL;NULL;12284;DSE;RMETRNC;Manufactura;RM-ETRONIC;ROW_MATERIALS;1;1;225;pcs;USD;225;15/02/2022__12:49:02;Sede1
C010672;Cliente;NULL;NULL;12284;DSE;RMETRNC;Manufactura;RM-ETRONIC;ROW_MATERIALS;1;1;225;pcs;USD;225;8/11/2021__20:16:57;Sede1
C1758;Cliente;USA;NULL;12284;DSE;RMETRNC;Manufactura;RM-ETRONIC;ROW_MATERIALS;1;1;225;pcs;USD;225;13/10/2021__13:25:32;Sede1
C010102;Cliente;NULL;NULL;12284;DSE;RMETRNC;Manufactura;RM-ETRONIC;ROW_MATERIALS;1;1;225;pcs;USD;225;8/10/2021__18:39:15;Sede1
C1758;Cliente;USA;NULL;12284;DSE;RMETRNC;Manufactura;RM-ETRONIC;ROW_MATERIALS;1;1;250;pcs;USD;250;9/05/2023__14:37:14;Sede1
C010439;Cliente;NULL;NULL;12284;DSE;RMETRNC;Manufactura;RM-ETRONIC;ROW_MATERIALS;1;1;250;pcs;USD;250;28/04/2023__13:44:02;Sede1
C1758;Cliente;USA;NULL;12284;DSE;RMETRNC;Manufactura;RM-ETRONIC;ROW_MATERIALS;1;2;225;pcs;USD;450;13/03/2023__15:21:53;Sede1
C3154;Cliente;USA;NULL;12284;DSE;RMETRNC;Manufactura;RM-ETRONIC;ROW_MATERIALS;1;1;225;pcs;USD;225;28/02/2023__18:50:07;Sede1
C014365;Cliente;USA;NULL;12284;DSE;RMETRNC;Manufactura;RM-ETRONIC;ROW_MATERIALS;1;1;250;pcs;USD;250;18/01/2023__13:34:14;Sede1
C010642;Cliente;NULL;NULL;12996;RainCap2'';RMHW;Manufactura;RM-HW;ROW_MATERIALS;1;1;12.8;pcs;USD;12.8;4/11/2021__18:30:08;Sede1
C011213;Cliente;USA;NULL;2943;ACEITE_DRUM_55GL;RMOTH;Manufactura;RM-OTHER;ROW_MATERIALS;1;5;20;GAL;USD;100;27/01/2022__18:42:31;Sede1
C010658;Cliente;NULL;NULL;2943;ACEITE_DRUM_55GL;RMOTH;Manufactura;RM-OTHER;ROW_MATERIALS;4;1;18;GAL;USD;18;5/11/2021__18:37:33;Sede1
C9256;Cliente;USA;NULL;2943;ACEITE_DRUM_55GL;RMOTH;Manufactura;RM-OTHER;ROW_MATERIALS;2;1;18;GAL;USD;18;9/09/2021__12:22:01;Sede1
C9352;Cliente;USA;NULL;2943;ACEITE_DRUM_55GL;RMOTH;Manufactura;RM-OTHER;ROW_MATERIALS;1;2;18;GAL;USD;36;8/09/2021__14:41:11;Sede1
C010672;Cliente;NULL;NULL;14233;SENSOR;RMELEC;Manufactura;RM-ELEC;ROW_MATERIALS;2;1;25;pcs;USD;25;9/11/2021__14:55:51;Sede1
C010202;Cliente;NULL;NULL;10775;SWITCHING_MECHANISM;RMATS;Manufactura;RM-ATS;ROW_MATERIALS;2;1;450;pcs;USD;450;22/11/2021__20:02:57;Sede1
C013945;Cliente;USA;NULL;12284;DSE;RMETRNC;Manufactura;RM-ETRONIC;ROW_MATERIALS;1;1;225;pcs;USD;225;22/09/2022__15:11:39;Sede1
C013817;Cliente;USA;NULL;12996;RainCap2'';RMHW;Manufactura;RM-HW;ROW_MATERIALS;1;1;15.41;pcs;USD;15.41;20/09/2022__15:38:14;Sede1
C010174;Cliente;NULL;NULL;11257;ALTERNATOR_STAMFORD;RMALT;Manufactura;RM-ALT;ROW_MATERIALS;1;1;2400;pcs;USD;2400;6/10/2021__15:00:02;Sede1
C9352;Cliente;USA;NULL;2943;ACEITE_DRUM_55GL;RMOTH;Manufactura;RM-OTHER;ROW_MATERIALS;3;1;18;GAL;USD;18;8/09/2021__14:32:11;Sede1
C010102;Cliente;NULL;NULL;15328;SOLENOID;SRVPARTS;Venta;SRV-PARTS;SERVICIOS;1;1;67.69;pcs;USD;67.69;11/04/2022__20:00:13;Sede1
C012701;Cliente;USA;NULL;16140;FOAM;RMFOAM;Manufactura;RM-FOAM;ROW_MATERIALS;1;16;125;pcs;USD;2000;1/07/2022__14:30:18;Sede1
C010515;Cliente;USA;PJ-21-3901-02;16320;BATTERY;RMELEC;Manufactura;RM-ELEC;ROW_MATERIALS;1;-1;0;pcs;USD;0;13/04/2022__17:56:44;Sede1
C8625;Cliente;USA;PJ-21-0804;11290;CODIGO_ANTIGUO;RK60;Venta;FG-GEN;GENERADORES;2;1;19950;pcs;USD;19950;18/09/2021__13:17:51;Sede1
C8909;Cliente;USA;PJ-21-1483;11290;CODIGO_ANTIGUO;RK60;Venta;FG-GEN;GENERADORES;1;1;20850;pcs;USD;20850;30/09/2021__18:36:10;Sede1
C0020;Cliente;USA;PJ-22-1685;14965;RK60STDM;RK60;Venta;FG-GEN;GENERADORES;4;1;22000;pcs;USD;22000;5/07/2022__21:19:07;Sede1
C8951;Cliente;USA;PJ-21-1691;14965;RK60STDM;RK60;Venta;FG-GEN;GENERADORES;1;1;20250;pcs;USD;20250;19/11/2021__00:13:26;Sede1
C011852;Cliente;USA;PJ-22-1114;14914;RK13STDM;RK13;Venta;FG-GEN;GENERADORES;1;1;13900;pcs;USD;13900;14/04/2022__15:33:29;Sede1
C8927;Cliente;USA;PJ-21-1512;14914;RK13STDM;RK13;Venta;FG-GEN;GENERADORES;2;1;12200;pcs;USD;12200;16/12/2021__19:11:06;Sede1
C8927;Cliente;USA;PJ-21-1512;14914;RK13STDM;RK13;Venta;FG-GEN;GENERADORES;1;-1;12200;pcs;USD;-12200;16/12/2021__19:10:35;Sede1
C010561;Cliente;USA;PJ-21-3287;14914;RK13STDM;RK13;Venta;FG-GEN;GENERADORES;1;1;10000;pcs;USD;10000;14/12/2021__18:11:34;Sede1
C8853;Cliente;USA;PJ-21-1412;14906;RK13STDY;RK13;Venta;FG-GEN;GENERADORES;1;1;12000;pcs;USD;12000;16/05/2022__16:07:55;Sede1
C011146;Cliente;USA;PJ-22-0103;14906;RK13STDY;RK13;Venta;FG-GEN;GENERADORES;2;1;11000;pcs;USD;11000;5/05/2022__20:10:53;Sede1
C8853;Cliente;USA;PJ-21-1412;14906;RK13STDY;RK13;Venta;FG-GEN;GENERADORES;15;-1;12000;pcs;USD;-12000;30/10/2021__14:51:41;Sede1
C8800;Cliente;USA;PJ-21-1312;14906;RK13STDY;RK13;Venta;FG-GEN;GENERADORES;11;1;12000;pcs;USD;12000;26/10/2021__17:54:50;Sede1
C9592;Cliente;USA;PJ-21-3993;14915;RK13STDG;RK13;Venta;FG-GEN;GENERADORES;1;1;12000;pcs;USD;12000;3/01/2022__12:28:36;Sede1
C010596;Cliente;USA;PJ-21-3554;14915;RK13STDG;RK13;Venta;FG-GEN;GENERADORES;1;1;12000;pcs;USD;12000;19/11/2021__00:25:07;Sede1
C010657;Cliente;NULL;PJ-21-3432;14915;RK13STDG;RK13;Venta;FG-GEN;GENERADORES;1;1;10000;pcs;USD;10000;8/11/2021__12:43:29;Sede1
C8603;Cliente;USA;PJ-21-1127;14915;RK13STDG;RK13;Venta;FG-GEN;GENERADORES;5;1;10000;pcs;USD;10000;20/10/2021__12:21:31;Sede1
C9024;Cliente;USA;PJ-21-1216;14915;RK13STDG;RK13;Venta;FG-GEN;GENERADORES;7;1;10000;pcs;USD;10000;18/10/2021__19:32:38;Sede1
C011146;Cliente;USA;PJ-22-0103;14915;RK13STDG;RK13;Venta;FG-GEN;GENERADORES;1;-1;11000;pcs;USD;-11000;5/05/2022__18:36:59;Sede1
C9632;Cliente;USA;PJ-22-4151;15400;RK13STDY;RK13;Venta;FG-GEN;GENERADORES;1;1;13200;pcs;USD;13200;28/12/2022__20:56:30;Sede1
C012227;Cliente;USA;PJ-22-2193;15400;RK13STDY;RK13;Venta;FG-GEN;GENERADORES;1.5;1;14100;pcs;USD;14100;12/07/2022__22:01:59;Sede1
C012594;Cliente;USA;PJ-22-2010;15400;RK13STDY;RK13;Venta;FG-GEN;GENERADORES;1.5;1;14250;pcs;USD;14250;24/06/2022__21:20:01;Sede1
C012546;Cliente;USA;PJ-22-1948;15400;RK13STDY;RK13;Venta;FG-GEN;GENERADORES;1;1;12000;pcs;USD;12000;20/06/2022__21:24:48;Sede1
C012142;Cliente;USA;PJ-22-1529;15400;RK13STDY;RK13;Venta;FG-GEN;GENERADORES;1.5;1;13900;pcs;USD;13900;11/05/2022__22:19:29;Sede1
C014021;Cliente;USA;PJ-22-3088;15400;RK13STDY;RK13;Venta;FG-GEN;GENERADORES;1.5;1;11000;pcs;USD;11000;23/09/2022__15:56:46;Sede1
C013694;Cliente;USA;PJ-22-2936;15400;RK13STDY;RK13;Venta;FG-GEN;GENERADORES;1;1;12900;pcs;USD;12900;21/09/2022__18:46:44;Sede1
C013694;Cliente;USA;PJ-22-2936;15400;RK13STDY;RK13;Venta;FG-GEN;GENERADORES;1;-1;12900;pcs;USD;-12900;21/09/2022__18:45:46;Sede1
C0020;Cliente;USA;PJ-22-2996;15400;RK13STDY;RK13;Venta;FG-GEN;GENERADORES;1;1;11000;pcs;USD;11000;20/09/2022__17:01:37;Sede1
C0020;Cliente;USA;PJ-22-2995;15400;RK13STDY;RK13;Venta;FG-GEN;GENERADORES;1;1;11000;pcs;USD;11000;20/09/2022__15:50:57;Sede1
C013694;Cliente;USA;PJ-22-2936;15400;RK13STDY;RK13;Venta;FG-GEN;GENERADORES;1;1;12900;pcs;USD;12900;15/09/2022__21:46:08;Sede1
C012227;Cliente;USA;PJ-22-2193;15400;RK13STDY;RK13;Venta;FG-GEN;GENERADORES;1;1;14100;pcs;USD;14100;9/09/2022__21:08:30;Sede1
C012227;Cliente;USA;PJ-22-2193;15400;RK13STDY;RK13;Venta;FG-GEN;GENERADORES;1;-1;14100;pcs;USD;-14100;9/09/2022__21:02:45;Sede1
C012815;Cliente;USA;PJ-22-2271;15400;RK13STDY;RK13;Venta;FG-GEN;GENERADORES;1.75;1;12000;pcs;USD;12000;19/07/2022__14:21:44;Sede1
C016638;Cliente;USA;PJ-23-0958;15400;RK13STDY;RK13;Venta;FG-GEN;GENERADORES;1;1;12950;pcs;USD;12950;24/05/2023__20:49:34;Sede1
C016633;Cliente;USA;PJ-23-0967;15400;RK13STDY;RK13;Venta;FG-GEN;GENERADORES;1;1;12950;pcs;USD;12950;25/05/2023__20:12:27;Sede1
C016081;Cliente;USA;PJ-23-0448;15400;RK13STDY;RK13;Venta;FG-GEN;GENERADORES;1;1;13500;pcs;USD;13500;20/03/2023__17:31:47;Sede1
C016081;Cliente;USA;PJ-23-0448;15400;RK13STDY;RK13;Venta;FG-GEN;GENERADORES;1;-1;13500;pcs;USD;-13500;20/03/2023__17:30:33;Sede1
C010907;Cliente;USA;PJ-23-0477;15400;RK13STDY;RK13;Venta;FG-GEN;GENERADORES;1;1;10000;pcs;USD;10000;16/03/2023__12:54:36;Sede1
C010907;Cliente;USA;PJ-23-0482;15400;RK13STDY;RK13;Venta;FG-GEN;GENERADORES;1;1;10000;pcs;USD;10000;15/03/2023__21:02:35;Sede1
C010907;Cliente;USA;PJ-23-0481;15400;RK13STDY;RK13;Venta;FG-GEN;GENERADORES;1;1;10000;pcs;USD;10000;15/03/2023__21:01:32;Sede1
C010907;Cliente;USA;PJ-23-0480;15400;RK13STDY;RK13;Venta;FG-GEN;GENERADORES;1;1;10000;pcs;USD;10000;15/03/2023__20:59:32;Sede1
C010907;Cliente;USA;PJ-23-0478;15400;RK13STDY;RK13;Venta;FG-GEN;GENERADORES;1;1;10000;pcs;USD;10000;15/03/2023__20:57:35;Sede1
C016081;Cliente;USA;PJ-23-0448;15400;RK13STDY;RK13;Venta;FG-GEN;GENERADORES;1.75;1;13500;pcs;USD;13500;10/03/2023__22:04:28;Sede1
C015966;Cliente;USA;PJ-23-0381;15400;RK13STDY;RK13;Venta;FG-GEN;GENERADORES;1;1;13500;pcs;USD;13500;27/02/2023__19:55:17;Sede1
C015889;Cliente;USA;PJ-23-0299;15400;RK13STDY;RK13;Venta;FG-GEN;GENERADORES;1.5;1;12500;pcs;USD;12500;16/02/2023__20:55:33;Sede1
C015788;Cliente;USA;PJ-23-0199;15400;RK13STDY;RK13;Venta;FG-GEN;GENERADORES;1;1;12500;pcs;USD;12500;10/02/2023__19:36:38;Sede1
C015788;Cliente;USA;PJ-23-0199;15400;RK13STDY;RK13;Venta;FG-GEN;GENERADORES;1;-1;12500;pcs;USD;-12500;10/02/2023__19:34:24;Sede1
C015788;Cliente;USA;PJ-23-0199;15400;RK13STDY;RK13;Venta;FG-GEN;GENERADORES;1.75;1;12500;pcs;USD;12500;9/02/2023__20:00:05;Sede1
C8853;Cliente;USA;PJ-21-1412;11144;CODIGO_ANTIGUO;RK13;Venta;FG-GEN;GENERADORES;17;-1;12000;pcs;USD;-12000;30/10/2021__14:56:44;Sede1
C8853;Cliente;USA;PJ-21-1412;11144;CODIGO_ANTIGUO;RK13;Venta;FG-GEN;GENERADORES;16;1;12000;pcs;USD;12000;30/10/2021__14:53:44;Sede1
C8853;Cliente;USA;PJ-21-1412;11144;CODIGO_ANTIGUO;RK13;Venta;FG-GEN;GENERADORES;13;-1;12000;pcs;USD;-12000;26/10/2021__23:50:42;Sede1
C8853;Cliente;USA;PJ-21-1412;11144;CODIGO_ANTIGUO;RK13;Venta;FG-GEN;GENERADORES;12;1;12000;pcs;USD;12000;22/10/2021__22:42:24;Sede1
C8853;Cliente;USA;PJ-21-1412;11144;CODIGO_ANTIGUO;RK13;Venta;FG-GEN;GENERADORES;1;-1;12000;pcs;USD;-12000;16/05/2022__16:06:07;Sede1
C011734;Cliente;USA;PJ-22-1059;14938;RK20STDG;RK20;Venta;FG-GEN;GENERADORES;3;1;13000;pcs;USD;13000;7/04/2022__15:51:27;Sede1
C011522;Cliente;USA;PJ-22-0739;14938;RK20STDG;RK20;Venta;FG-GEN;GENERADORES;1.5;1;15000;pcs;USD;15000;9/03/2022__01:02:29;Sede1
C010554;Cliente;USA;PJ-21-3286;14938;RK20STDG;RK20;Venta;FG-GEN;GENERADORES;1;1;14200;pcs;USD;14200;2/11/2021__02:24:06;Sede1
C9601;Cliente;USA;PJ-21-2405;14938;RK20STDG;RK20;Venta;FG-GEN;GENERADORES;1;1;14000;pcs;USD;14000;2/10/2021__16:33:10;Sede1
C9818;Cliente;USA;PJ-21-2333;14938;RK20STDG;RK20;Venta;FG-GEN;GENERADORES;1;1;14000;pcs;USD;14000;2/10/2021__15:28:56;Sede1
C010478;Cliente;NULL;PJ-21-3146;14933;RK20STDY;RK20;Venta;FG-GEN;GENERADORES;1;1;14200;pcs;USD;14200;1/12/2021__22:11:55;Sede1
C010183;Cliente;NULL;PJ-21-3353;14933;RK20STDY;RK20;Venta;FG-GEN;GENERADORES;5;-1;12500;pcs;USD;-12500;16/11/2021__12:35:37;Sede1
C010183;Cliente;NULL;PJ-21-3421;14933;RK20STDY;RK20;Venta;FG-GEN;GENERADORES;1;1;12500;pcs;USD;12500;5/11/2021__23:45:58;Sede1
C010183;Cliente;NULL;PJ-21-3353;14933;RK20STDY;RK20;Venta;FG-GEN;GENERADORES;1;1;12500;pcs;USD;12500;3/11/2021__12:50:33;Sede1
C1437;Cliente;USA;PJ-21-1143;14933;RK20STDY;RK20;Venta;FG-GEN;GENERADORES;12;1;14000;pcs;USD;14000;24/09/2021__12:15:35;Sede1
C011826;Cliente;USA;PJ-22-1169;14933;RK20STDY;RK20;Venta;FG-GEN;GENERADORES;1.5;1;16200;pcs;USD;16200;13/04/2022__16:17:46;Sede1
C013885;Cliente;USA;PJ-22-3041;15401;RK20STDY;RK20;Venta;FG-GEN;GENERADORES;1;1;15200;pcs;USD;15200;28/09/2022__18:21:53;Sede1
C012416;Cliente;USA;PJ-22-1857;15401;RK20STDY;RK20;Venta;FG-GEN;GENERADORES;1;1;15800;pcs;USD;15800;9/06/2022__22:56:09;Sede1
C012360;Cliente;USA;PJ-22-1813;15401;RK20STDY;RK20;Venta;FG-GEN;GENERADORES;1.75;1;15800;pcs;USD;15800;7/06/2022__11:55:21;Sede1
C011592;Cliente;USA;PJ-22-0896;15401;RK20STDY;RK20;Venta;FG-GEN;GENERADORES;7;1;15200;pcs;USD;15200;17/05/2022__14:34:48;Sede1
C1453;Government;USA;PJ-22-1359;15401;RK20STDY;RK20;Venta;FG-GEN;GENERADORES;1.75;1;16000;pcs;USD;16000;28/04/2022__13:19:48;Sede1
C013885;Cliente;USA;PJ-22-3041;15401;RK20STDY;RK20;Venta;FG-GEN;GENERADORES;1;-1;15000;pcs;USD;-15000;28/09/2022__18:17:33;Sede1
C013885;Cliente;USA;PJ-22-3041;15401;RK20STDY;RK20;Venta;FG-GEN;GENERADORES;1;1;15000;pcs;USD;15000;21/09/2022__19:24:29;Sede1
C013832;Cliente;USA;PJ-22-2998;15401;RK20STDY;RK20;Venta;FG-GEN;GENERADORES;1;1;13000;pcs;USD;13000;20/09/2022__17:02:41;Sede1
C1453;Government;USA;PJ-22-1359;15401;RK20STDY;RK20;Venta;FG-GEN;GENERADORES;1;1;16000;pcs;USD;16000;9/09/2022__16:17:48;Sede1
C1453;Government;USA;PJ-22-1359;15401;RK20STDY;RK20;Venta;FG-GEN;GENERADORES;1;-1;16000;pcs;USD;-16000;9/09/2022__16:10:05;Sede1
C013326;Cliente;USA;PJ-22-2622;15401;RK20STDY;RK20;Venta;FG-GEN;GENERADORES;1;1;15000;pcs;USD;15000;23/08/2022__23:08:25;Sede1
C012524;Cliente;USA;PJ-22-1986;15401;RK20STDY;RK20;Venta;FG-GEN;GENERADORES;7;1;15800;pcs;USD;15800;30/06/2022__17:41:43;Sede1
C1453;Government;USA;PJ-22-1359;15401;RK20STDY;RK20;Venta;FG-GEN;GENERADORES;1;1;16000;pcs;USD;16000;22/06/2022__22:28:32;Sede1
C1453;Government;USA;PJ-22-1359;15401;RK20STDY;RK20;Venta;FG-GEN;GENERADORES;1;-1;16000;pcs;USD;-16000;22/06/2022__22:26:34;Sede1
C016524;Cliente;USA;PJ-23-0868;15401;RK20STDY;RK20;Venta;FG-GEN;GENERADORES;1;1;12950;pcs;USD;12950;15/05/2023__11:58:19;Sede1
C016450;Cliente;USA;PJ-23-0798;15401;RK20STDY;RK20;Venta;FG-GEN;GENERADORES;1;1;12950;pcs;USD;12950;3/05/2023__21:05:09;Sede1
C016449;Cliente;USA;PJ-23-0796;15401;RK20STDY;RK20;Venta;FG-GEN;GENERADORES;2;1;15150;pcs;USD;15150;3/05/2023__21:02:09;Sede1
C016361;Cliente;USA;PJ-23-0739;15401;RK20STDY;RK20;Venta;FG-GEN;GENERADORES;1.5;1;14950;pcs;USD;14950;24/04/2023__17:10:15;Sede1
C9217;Cliente;USA;PJ-23-0708;15401;RK20STDY;RK20;Venta;FG-GEN;GENERADORES;1;1;12950;pcs;USD;12950;19/04/2023__18:01:22;Sede1
C015435;Cliente;USA;PJ-22-4166;15401;RK20STDY;RK20;Venta;FG-GEN;GENERADORES;1;1;13000;pcs;USD;13000;17/03/2023__20:50:17;Sede1
C015435;Cliente;USA;PJ-22-4166;15401;RK20STDY;RK20;Venta;FG-GEN;GENERADORES;1;-1;13000;pcs;USD;-13000;17/03/2023__20:48:49;Sede1
C016059;Cliente;USA;PJ-23-0432;15401;RK20STDY;RK20;Venta;FG-GEN;GENERADORES;1;1;14950;pcs;USD;14950;10/03/2023__17:25:14;Sede1
C015435;Cliente;USA;PJ-22-4166;15401;RK20STDY;RK20;Venta;FG-GEN;GENERADORES;2;1;13000;pcs;USD;13000;8/02/2023__20:58:12;Sede1
C015435;Cliente;USA;PJ-22-4166;15401;RK20STDY;RK20;Venta;FG-GEN;GENERADORES;1;-1;13000;pcs;USD;-13000;8/02/2023__20:57:41;Sede1
C015435;Cliente;USA;PJ-22-4166;15401;RK20STDY;RK20;Venta;FG-GEN;GENERADORES;1;1;13000;pcs;USD;13000;2/01/2023__12:04:26;Sede1
C010787;Cliente;USA;PJ-22-3950;15401;RK20STDY;RK20;Venta;FG-GEN;GENERADORES;6;1;14500;pcs;USD;14500;3/01/2023__21:02:16;Sede1
C014614;Cliente;USA;PJ-22-3835;15401;RK20STDY;RK20;Venta;FG-GEN;GENERADORES;3;1;13000;pcs;USD;13000;2/01/2023__13:40:11;Sede1
C013414;Cliente;USA;PJ-22-2677;17533;RK20SPCM;RK20;Venta;FG-GEN;GENERADORES;1.375;1;14700;pcs;USD;14700;29/08/2022__11:58:25;Sede1
C013299;Cliente;USA;PJ-22-2588;17533;RK20SPCM;RK20;Venta;FG-GEN;GENERADORES;1.5;1;12500;pcs;USD;12500;22/08/2022__19:39:41;Sede1
C013180;Cliente;USA;PJ-22-2494;17533;RK20SPCM;RK20;Venta;FG-GEN;GENERADORES;1;1;13500;pcs;USD;13500;12/08/2022__21:39:36;Sede1
C010561;Cliente;USA;PJ-22-2324;17533;RK20SPCM;RK20;Venta;FG-GEN;GENERADORES;1;1;15500;pcs;USD;15500;25/07/2022__21:07:34;Sede1
C012629;Cliente;USA;PJ-22-2011;17533;RK20SPCM;RK20;Venta;FG-GEN;GENERADORES;1;1;13150;pcs;USD;13150;14/07/2022__14:28:44;Sede1
C012629;Cliente;USA;PJ-22-2011;17533;RK20SPCM;RK20;Venta;FG-GEN;GENERADORES;1;-1;13150;pcs;USD;-13150;14/07/2022__14:27:25;Sede1
C012655;Cliente;USA;PJ-22-2033;17533;RK20SPCM;RK20;Venta;FG-GEN;GENERADORES;1;1;13000;pcs;USD;13000;28/06/2022__15:05:27;Sede1
C014064;Cliente;USA;PJ-22-3110;17533;RK20SPCM;RK20;Venta;FG-GEN;GENERADORES;1;1;14700;pcs;USD;14700;9/01/2023__21:27:48;Sede1
C014064;Cliente;USA;PJ-22-3110;17533;RK20SPCM;RK20;Venta;FG-GEN;GENERADORES;1;-1;14700;pcs;USD;-14700;9/01/2023__21:26:38;Sede1
C014269;Cliente;USA;PJ-22-3265;17533;RK20SPCM;RK20;Venta;FG-GEN;GENERADORES;1;1;15000;pcs;USD;15000;22/12/2022__14:36:58;Sede1
C014269;Cliente;USA;PJ-22-3265;17533;RK20SPCM;RK20;Venta;FG-GEN;GENERADORES;1;-1;14800;pcs;USD;-14800;22/12/2022__14:32:55;Sede1
C014064;Cliente;USA;PJ-22-3110;17533;RK20SPCM;RK20;Venta;FG-GEN;GENERADORES;1;1;14700;pcs;USD;14700;14/12/2022__14:11:43;Sede1
C014064;Cliente;USA;PJ-22-3110;17533;RK20SPCM;RK20;Venta;FG-GEN;GENERADORES;1;-1;14700;pcs;USD;-14700;14/12/2022__14:10:23;Sede1
C015295;Cliente;USA;PJ-22-4070;17533;RK20SPCM;RK20;Venta;FG-GEN;GENERADORES;1;1;14500;pcs;USD;14500;9/12/2022__15:06:53;Sede1
C015140;Cliente;USA;PJ-22-3931;17533;RK20SPCM;RK20;Venta;FG-GEN;GENERADORES;1;1;15500;pcs;USD;15500;25/11/2022__20:23:28;Sede1
C014064;Cliente;USA;PJ-22-3110;17533;RK20SPCM;RK20;Venta;FG-GEN;GENERADORES;1;1;14700;pcs;USD;14700;20/10/2022__17:56:44;Sede1
C014064;Cliente;USA;PJ-22-3110;17533;RK20SPCM;RK20;Venta;FG-GEN;GENERADORES;1;-1;14700;pcs;USD;-14700;20/10/2022__17:55:26;Sede1
C014269;Cliente;USA;PJ-22-3265;17533;RK20SPCM;RK20;Venta;FG-GEN;GENERADORES;1;1;14800;pcs;USD;14800;30/09/2022__20:43:33;Sede1
C014064;Cliente;USA;PJ-22-3110;17533;RK20SPCM;RK20;Venta;FG-GEN;GENERADORES;1;1;14700;pcs;USD;14700;23/09/2022__20:59:06;Sede1
C013771;Cliente;USA;PJ-22-3005;17533;RK20SPCM;RK20;Venta;FG-GEN;GENERADORES;1;1;13500;pcs;USD;13500;20/09/2022__19:35:16;Sede1
C013414;Cliente;USA;PJ-22-2677;17533;RK20SPCM;RK20;Venta;FG-GEN;GENERADORES;7;1;14700;pcs;USD;14700;20/09/2022__13:10:38;Sede1
C013414;Cliente;USA;PJ-22-2677;17533;RK20SPCM;RK20;Venta;FG-GEN;GENERADORES;6;-1;14700;pcs;USD;-14700;20/09/2022__13:09:41;Sede1
C013733;Cliente;USA;PJ-22-2955;17533;RK20SPCM;RK20;Venta;FG-GEN;GENERADORES;1;1;13500;pcs;USD;13500;16/09/2022__21:53:02;Sede1
C8691;Cliente;USA;PJ-21-1108;11142;CODIGO_ANTIGUO;RK20;Venta;FG-GEN;GENERADORES;2;1;12750;pcs;USD;12750;18/09/2021__13:44:46;Sede1
C014476;Cliente;USA;PJ-22-3353;15407;RK30STDY;RK30;Venta;FG-GEN;GENERADORES;1;1;17000;pcs;USD;17000;10/10/2022__10:30:26;Sede1
C013683;Cliente;USA;PJ-22-2932;15407;RK30STDY;RK30;Venta;FG-GEN;GENERADORES;1;1;17283.67;pcs;USD;17283.67;15/09/2022__20:30:51;Sede1
C010483;Cliente;USA;PJ-21-3240;15407;RK30STDY;RK30;Venta;FG-GEN;GENERADORES;1;1;15000;pcs;USD;15000;25/03/2022__14:20:26;Sede1
C015325;Cliente;USA;PJ-23-0726;15407;RK30STDY;RK30;Venta;FG-GEN;GENERADORES;3;1;17500;pcs;USD;17500;21/04/2023__18:26:00;Sede1
C011008;Cliente;USA;PJ-23-0565;15407;RK30STDY;RK30;Venta;FG-GEN;GENERADORES;1;1;17500;pcs;USD;17500;29/03/2023__19:53:40;Sede1
C014674;Cliente;USA;PJ-22-3529;15407;RK30STDY;RK30;Venta;FG-GEN;GENERADORES;1;1;17000;pcs;USD;17000;16/02/2023__13:40:10;Sede1
C014674;Cliente;USA;PJ-22-3529;15407;RK30STDY;RK30;Venta;FG-GEN;GENERADORES;1;-1;17000;pcs;USD;-17000;16/02/2023__13:39:07;Sede1
C014878;Cliente;USA;PJ-22-3720;15407;RK30STDY;RK30;Venta;FG-GEN;GENERADORES;1;1;17500;pcs;USD;17500;2/11/2022__21:59:04;Sede1
C014844;Cliente;USA;PJ-22-3702;15407;RK30STDY;RK30;Venta;FG-GEN;GENERADORES;1.5;1;17500;pcs;USD;17500;2/11/2022__21:28:14;Sede1
C014822;Cliente;USA;PJ-22-3681;15407;RK30STDY;RK30;Venta;FG-GEN;GENERADORES;1;1;17500;pcs;USD;17500;31/10/2022__12:43:22;Sede1
C014822;Cliente;USA;PJ-22-3680;15407;RK30STDY;RK30;Venta;FG-GEN;GENERADORES;1;1;17500;pcs;USD;17500;31/10/2022__12:36:34;Sede1
